StockCode,Description,Total_Demand,Avg_Daily_Demand,Daily_Std,Safety_Stock,Reorder_Point,Recommended_Order_Qty,Forecast_Adj_Demand,Forecast_Reorder_Point,Total_Revenue
23461,SWEETHEART BIRD HOUSE,839,1.14,90.06262350432765,393,401,409,0.97,400,2950.05
21723,ALPHABET HEARTS STICKER SHEET,837,1.13,10.089056966836974,44,52,60,0.96,51,711.4499999999999
22687,DOORMAT CHRISTMAS VILLAGE,837,1.13,57.74903203552638,252,260,268,0.96,259,4966.929999999999
22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,835,1.13,7.569668668754431,33,41,49,0.96,40,4077.25
79160,HEART SHAPE WIRELESS DOORBELL,835,1.13,16.45232268005425,72,80,88,0.96,79,1576.38
84569D,PACK 6 HEART/ICE-CREAM PATCHES,833,1.13,8.275684128285988,36,44,52,0.96,43,1043.67
21466,RED FLOWER CROCHET FOOD COVER,833,1.13,4.574920986796347,20,28,36,0.96,27,3095.39
22911,PAPER CHAIN KIT LONDON,832,1.13,13.047877384735964,57,65,73,0.96,64,2337.2400000000002
84676,BATH DUCK WATERING CAN,832,1.13,26.587420816507276,116,124,132,0.96,123,2016.5200000000002
79336,LIGHT PINK FLOCK GLASS CANDLEHOLDER,832,1.13,79.9302076516638,349,357,365,0.96,356,342.83
22626,BLACK KITCHEN SCALES,831,1.13,5.2946756104102555,23,31,39,0.96,30,6865.93
85034A,3 GARDENIA MORRIS BOXED CANDLES,831,1.13,15.75797205558657,69,77,85,0.96,76,2187.11
23087,ZINC  HEART T-LIGHT HOLDER,830,1.12,25.5972254105391,112,120,128,0.95,119,997.1800000000001
20735,BLACK MINI TAPE MEASURE ,829,1.12,35.83214384414548,156,164,172,0.95,163,592.25
23541,WALL ART CLASSIC PUDDINGS ,829,1.12,31.791730899111442,139,147,155,0.95,146,6154.69
23347,I LOVE LONDON BEAKER,827,1.12,30.36189281582159,133,141,149,0.95,140,999.75
37500,TEA TIME TEAPOT IN GIFT BOX,827,1.12,9.679149836552874,42,50,58,0.95,49,6166.57
21656,RIDGED GLASS POSY VASE ,827,1.12,12.361194230616132,54,62,70,0.95,61,1141.55
72487,ROSES WHITE ROUND CANDLE,826,1.12,160.8591516410138,702,710,718,0.95,709,351.62
44235,ASS COL CIRCLE MOBILE ,824,1.12,98.94189120639363,432,440,448,0.95,439,307.2
22842,BISCUIT TIN VINTAGE RED,824,1.12,8.589182553013206,37,45,53,0.95,44,5243.6
23239,SET OF 4 KNICK KNACK TINS POPPIES,823,1.12,11.530626737895773,50,58,66,0.95,57,3188.0499999999997
84249D,FAIRY CAKE GREETINGS CARD,821,1.11,11.829572076377236,52,60,68,0.94,59,340.5
20850,ZINC HEART LATTICE PLANTER BOWL,820,1.11,150.5923225767091,657,665,673,0.94,664,713.8000000000001
21647,ASSORTED TUTTI FRUTTI LARGE PURSE,820,1.11,9.432855995497032,41,49,57,0.94,48,1722.0000000000002
72800F,4 IVORY DINNER CANDLES GOLD FLOCK,819,1.11,67.79660908567082,296,304,312,0.94,303,1037.3700000000001
21348,PINK SPOTS CHOCOLATE NESTING BOXES ,819,1.11,15.295605759679985,67,75,83,0.94,74,1900.0500000000002
21827,EIGHT PIECE CREEPY CRAWLIE SET,818,1.11,12.198342567886376,53,61,69,0.94,60,1017.94
21202,DOLLY HONEYCOMB GARLAND,817,1.11,28.202131791694168,123,131,139,0.94,130,980.85
21808,"CHRISTMAS GARLAND STARS,TREES",816,1.11,18.936289257598958,83,91,99,0.94,90,2065.0
85231E,STRAWBERRY SCENTED SET/9 T-LIGHTS,816,1.11,18.25043399521844,80,88,96,0.94,87,662.4
22425,ENAMEL COLLANDER CREAM,816,1.11,5.209094460641166,23,31,39,0.94,30,3923.81
20840,FRENCH FLORAL CUSHION COVER ,813,1.1,28.17663393397391,123,131,138,0.93,130,1170.83
21010,ETCHED GLASS BIRD TREE DECORATION,812,1.1,12.569724730398029,55,63,70,0.93,62,1015.0
17165B,ASS COL LARGE SAND GECKO P'WEIGHT,812,1.1,44.29235979246531,193,201,208,0.93,200,753.78
16052,TEATIME PUSH DOWN RUBBER,810,1.1,67.14987165406866,293,301,308,0.93,300,249.35
35967,FOLK ART METAL STAR T-LIGHT HOLDER,810,1.1,10.830872181306185,47,55,62,0.93,54,319.2
37502,TEA TIME MUG IN GIFT BOX,810,1.1,12.017243503155846,52,60,67,0.93,59,2312.7000000000003
21016,LIGHT BIRD HOUSE TREE DECORATION,806,1.09,21.24794175999183,93,101,108,0.93,100,540.62
23068,ALUMINIUM STAMPED HEART,805,1.09,9.628572153201207,42,50,57,0.93,49,1937.21
22846,BREAD BIN DINER STYLE RED ,804,1.09,5.051264125060737,22,30,37,0.93,29,12398.41
22890,NOVELTY BISCUITS CAKE STAND 3 TIER,804,1.09,9.392000474353692,41,49,56,0.93,48,7515.219999999999
22390,PAPERWEIGHT CHILDHOOD MEMORIES,803,1.09,19.899362360207203,87,95,102,0.93,94,1398.6200000000001
84625A,PINK NEW BAROQUECANDLESTICK CANDLE,802,1.09,12.395073400812471,54,62,69,0.93,61,940.0
23249,VINTAGE RED ENAMEL TRIM PLATE,802,1.09,17.758029317043142,78,86,93,0.93,85,1294.5
72130,COLUMBIAN CANDLE ROUND,802,1.09,27.231233843114005,119,127,134,0.93,126,326.9
22393,PAPERWEIGHT VINTAGE COLLAGE,802,1.09,19.385124788431543,85,93,100,0.93,92,1294.33
85032C,CURIOUS IMAGES GIFT WRAP SET,801,1.09,18.556443999970757,81,89,96,0.93,88,786.0
84519B,CARROT CHARLIE+LOLA COASTER SET,801,1.09,9.270002258214019,40,48,55,0.93,47,1538.89
85170A,SET/6 IVORY BIRD T-LIGHT CANDLES,800,1.08,26.060216244685623,114,122,129,0.92,120,1380.42
23014,GLASS APOTHECARY BOTTLE ELIXIR,800,1.08,7.936838376959357,35,43,50,0.92,41,2959.6800000000003
21735,TWO DOOR CURIO CABINET,799,1.08,14.263102835094195,62,70,77,0.92,68,9350.4
22516,CHILDS GARDEN RAKE BLUE,799,1.08,22.887757460720263,100,108,115,0.92,106,1517.88
21617,4 LILY  BOTANICAL DINNER CANDLES,798,1.08,8.230553857835005,36,44,51,0.92,42,2037.5
17136A,BLUE STONES ON WIRE FOR CANDLE,795,1.08,20.961815934520732,92,100,107,0.92,98,65.94
22953,BIRTHDAY PARTY CORDON BARRIER TAPE,795,1.08,18.891939487728433,82,90,97,0.92,88,970.02
23388,WOODLAND MINI BACKPACK,793,1.07,21.079970367956115,92,99,107,0.91,98,3170.9500000000003
20661,BLUE SPOTTY PURSE ,789,1.07,64.67409855877578,282,289,297,0.91,288,668.07
20868,SILVER FABRIC MIRROR,789,1.07,43.5171569466337,190,197,205,0.91,196,437.66
22781,GUMBALL MAGAZINE RACK,788,1.07,5.386923707362545,24,31,39,0.91,30,5786.54
21146,ANTIQUE GLASS RIDGED HANGING BALL,787,1.07,21.574394100335375,94,101,109,0.91,100,1477.05
23566,EGG CUP MILKMAID HEIDI,786,1.07,36.54619458472166,160,167,175,0.91,166,922.02
22118,JOY WOODEN BLOCK LETTERS,785,1.06,14.764221899370197,64,71,79,0.9,70,3561.33
22796,PHOTO FRAME 3 CLASSIC HANGING,785,1.06,3.995456943347253,17,24,32,0.9,23,7623.7
48197,DOOR MAT BIRD ON THE WIRE,785,1.06,24.306284260360627,106,113,121,0.9,112,4437.95
22165,"DIAMANTE HEART SHAPED WALL MIRROR, ",783,1.06,20.096415950759333,88,95,103,0.9,94,5020.41
21696,SMALL SILVER TRELLIS CANDLEPOT,782,1.06,6.681174689984933,29,36,44,0.9,35,2306.9
21424,WOODLAND STORAGE BOX LARGE ,782,1.06,22.382833334280434,98,105,113,0.9,104,1739.5400000000002
23146,TRIPLE HOOK ANTIQUE IVORY ROSE,781,1.06,5.4237133650909914,24,31,39,0.9,30,2535.89
84279B,CHERRY BLOSSOM DECORATIVE FLASK,780,1.06,12.575246286737823,55,62,70,0.9,61,2831.4
20702,PINK PADDED MOBILE,779,1.06,4.885828413733576,21,28,36,0.9,27,3267.25
22517,CHILDS GARDEN RAKE PINK,779,1.06,21.613064079960537,94,101,109,0.9,100,1472.88
71101E,STANDING FAIRY POLE SUPPORT ,779,1.06,15.62710115382202,68,75,83,0.9,74,627.83
22947,WOODEN ADVENT CALENDAR RED,779,1.06,9.91147115225873,43,50,58,0.9,49,8561.65
23184,BULL DOG BOTTLE OPENER,778,1.05,7.354779720334608,32,39,47,0.89,38,3749.5
21820,GLITTER HEART GARLAND WITH BELLS ,778,1.05,10.691627148807095,47,54,62,0.89,53,2867.21
17012C,ORIGAMI LAVENDER INCENSE/CANDL SET ,778,1.05,39.360790600986334,172,179,187,0.89,178,749.8
23214,JINGLE BELL HEART ANTIQUE GOLD,777,1.05,10.570800134152119,46,53,61,0.89,52,1635.23
23222,CHRISTMAS TREE HANGING GOLD,776,1.05,24.847906143502556,108,115,123,0.89,114,690.64
21865,PINK UNION JACK  PASSPORT COVER ,775,1.05,4.61933538961047,20,27,35,0.89,26,1622.5800000000002
22248,DECORATION  PINK CHICK MAGIC GARDEN,775,1.05,8.577164606336469,37,44,52,0.89,43,650.43
84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,775,1.05,14.29128350826914,62,69,77,0.89,68,965.35
85018D,YULETIDE IMAGES S/6 PAPER BOXES,774,1.05,22.666316523906232,99,106,114,0.89,105,932.1
85215,ASSORTED CHEESE FRIDGE MAGNETS,774,1.05,16.811001043886737,73,80,88,0.89,79,497.34000000000003
23393,HOME SWEET HOME CUSHION COVER ,769,1.04,8.388744015461532,37,44,52,0.88,43,2883.75
72801E,S/4 FESTIVE GREEN DINNER CANDLES,768,1.04,127.35255664575614,556,563,571,0.88,562,402.24
84534B,FAIRY CAKE NOTEBOOK A5 SIZE,767,1.04,7.759504570102755,34,41,49,0.88,40,651.9499999999999
21665,TRIANGULAR RIDGED GLASS POSY HOLDER,766,1.04,25.85066120028613,113,120,128,0.88,119,475.1
84926D,LA PALMIERA TILE COASTER,766,1.04,22.56209316637195,98,105,113,0.88,104,342.89
84509G,FAIRY CAKE PLACEMATS ,765,1.04,13.669043559911275,60,67,75,0.88,66,1851.75
23118,PARISIENNE JEWELLERY DRAWER ,765,1.04,10.928028889423992,48,55,63,0.88,54,5399.02
21160,KEEP OUT GIRLS DOOR HANGER ,764,1.04,47.175126925349474,206,213,221,0.88,212,486.67999999999995
21898,POTTING SHED ROSE CANDLE,762,1.03,43.42686532066236,190,197,204,0.87,196,2355.78
72131,COLUMBIAN CANDLE RECTANGLE,761,1.03,28.518743059148996,124,131,138,0.87,130,717.63
22841,ROUND CAKE TIN VINTAGE GREEN,761,1.03,5.690467479349898,25,32,39,0.87,31,5771.2300000000005
23088,ZINC HEART FLOWER T-LIGHT HOLDER,760,1.03,11.899821787846353,52,59,66,0.87,58,947.18
21076,SET/20 COLLAGE PAPER NAPKIN ,760,1.03,30.287511177601452,132,139,146,0.87,138,585.52
84924D,LA PALMIERA METAL SIGN CALENDAR,760,1.03,144.1793916261855,629,636,643,0.87,635,246.0
23133,LARGE IVORY HEART WALL ORGANISER,759,1.03,20.54078729681473,90,97,104,0.87,96,5142.91
20767,BLUE PAISLEY JOURNAL ,757,1.03,12.243848456146795,53,60,67,0.87,59,1564.3700000000001
21352,EUCALYPTUS & PINECONE  WREATH,756,1.02,14.680175816674314,64,71,78,0.87,70,2327.2000000000003
23269,SET OF 2 CERAMIC CHRISTMAS TREES,755,1.02,19.629163605733883,86,93,100,0.87,92,1075.55
22831,WHITE BROCANTE SOAP DISH,755,1.02,15.34369831605746,67,74,81,0.87,73,2169.65
22935,BAKING MOULD ROSE MILK CHOCOLATE,754,1.02,29.236633844491948,128,135,142,0.87,134,2191.5
85202,HANGING WOOD AND FELT HEART,753,1.02,9.237375921984048,40,47,54,0.87,46,314.82
23282,FOLDING BUTTERFLY MIRROR IVORY ,753,1.02,13.154928008089643,57,64,71,0.87,63,612.72
22453,MEASURING TAPE RUSSIAN DOLL BLUE,753,1.02,13.720320602582767,60,67,74,0.87,66,2132.55
16161E,WRAP BOUDOIR ,750,1.02,185.24436884957174,809,816,823,0.87,815,75.0
84422,PINK/BLUE DISC/MIRROR STRING,749,1.01,96.64591543885594,422,429,436,0.86,428,374.31
22473,TV DINNER TRAY VINTAGE PAISLEY,749,1.01,11.085177080685657,48,55,62,0.86,54,2664.59
21416,CLAM SHELL LARGE,748,1.01,174.2096438203121,761,768,775,0.86,767,580.2
23223,CHRISTMAS TREE HANGING SILVER ,747,1.01,14.306285189327358,62,69,76,0.86,68,671.77
21064,BOOM BOX SPEAKER BOYS,745,1.01,42.61777430275281,186,193,200,0.86,192,3754.05
22116,METAL SIGN HIS DINNER IS SERVED,745,1.01,10.944370020489325,48,55,62,0.86,54,954.19
20671,BLUE TEATIME PRINT BOWL ,742,1.01,8.924375325395294,39,46,53,0.86,45,913.82
21904,HOUSE WRECKING METAL SIGN ,742,1.01,16.35393150726085,71,78,85,0.86,77,1166.7
85130D,BEADED CRYSTAL HEART PINK LARGE,741,1.0,20.14501756493639,88,95,102,0.85,94,835.83
21611,SET OF 12 LILY BOTANICAL T-LIGHTS,739,1.0,11.251442431872583,49,56,63,0.85,55,2122.4500000000003
21744,SNOWFLAKE PORTABLE TABLE LIGHT ,737,1.0,6.404049957845739,28,35,42,0.85,34,2219.59
22363,GLASS JAR MARMALADE ,736,1.0,15.872373290817555,69,76,83,0.85,75,2037.2400000000002
22448,PIN CUSHION RUSSIAN DOLL RED,734,0.99,24.497213620681535,107,114,121,0.84,113,2312.76
84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,734,0.99,11.408733163231888,50,57,64,0.84,56,2303.62
21307,SET/4 BUTTERFLY MIRROR MAGNETS,730,0.99,37.39265858184848,163,170,177,0.84,169,580.7
71038,WHITE HANGING BEADS CANDLE HOLDER,729,0.99,5.109375136522496,22,29,36,0.84,28,3854.65
84660B,BLACK STITCHED WALL CLOCK,729,0.99,29.241248964872224,128,135,142,0.84,134,806.23
23235,STORAGE TIN VINTAGE LEAF,729,0.99,19.931324303519407,87,94,101,0.84,93,1902.69
22862,LOVE HEART NAPKIN BOX ,729,0.99,8.569909819433185,37,44,51,0.84,43,3082.25
22926,IVORY GIANT GARDEN THERMOMETER,728,0.99,8.857816359177974,39,46,53,0.84,45,4223.6
22263,FELT EGG COSY LADYBIRD ,728,0.99,45.86669648180307,200,207,214,0.84,206,489.44
23695,DOILY THANK YOU CARD,727,0.99,23.54246416685431,103,110,117,0.84,109,296.7
22289,"DECORATION , HANGING METAL CHICKEN",727,0.99,43.73082241236913,191,198,205,0.84,197,743.75
79190A,RETRO PLASTIC 70'S TRAY,727,0.99,9.078231419956518,40,47,54,0.84,46,305.34
21825,PAINTED METAL TREE WITH HOLLY BELLS,726,0.98,15.65681150829679,68,75,82,0.83,74,1033.5
23494,VINTAGE DOILY DELUXE SEWING KIT ,726,0.98,13.080146236335041,57,64,71,0.83,63,4218.7
35968,FOLK ART METAL HEART T-LIGHT HOLDER,725,0.98,17.172435733454,75,82,89,0.83,81,273.16
23390,DOLLY GIRL MINI BACKPACK,725,0.98,20.222221154913434,88,95,102,0.83,94,2888.75
78124,MAGAZINE RACK GEBRA ASSORTED ,725,0.98,61.09759951640217,267,274,281,0.83,273,960.25
72803A,ROSE SCENT CANDLE JEWELLED DRAWER,724,0.98,43.77844355825178,191,198,205,0.83,197,1536.44
17165D,ASS COL LARGE SAND FROG P'WEIGHT,723,0.98,17.434657893792277,76,83,90,0.83,82,689.67
35096A,BLUE VICTORIAN FABRIC HEART BOX,722,0.98,131.4923952173661,574,581,588,0.83,580,233.43
22691,DOORMAT WELCOME SUNRISE,721,0.98,15.549047398870181,68,75,82,0.83,74,4625.65
22618,COOKING SET RETROSPOT,720,0.98,6.370538561391714,28,35,42,0.83,34,6848.639999999999
22062,CERAMIC BOWL WITH LOVE HEART DESIGN,719,0.97,12.350458682821099,54,61,68,0.82,60,1061.49
23224,CHERUB HEART DECORATION GOLD,719,0.97,25.123813008109362,110,117,124,0.82,116,620.45
21456,2 PICTURE BOOK EGGS EASTER CHICKS,718,0.97,45.214831110830794,197,204,211,0.82,203,732.5
21458,2 PICTURE BOOK EGGS EASTER BUNNY,718,0.97,42.11074240440722,184,191,198,0.82,190,732.5
22060,LARGE CAKE STAND HANGING HEARTS,718,0.97,12.336523217562204,54,61,68,0.82,60,5313.0199999999995
85167B,BLACK GRAND BAROQUE PHOTO FRAME,717,0.97,27.214500678471726,119,126,133,0.82,125,1408.65
47505,MINATURE COLOURED GARDENING SET,717,0.97,9.963787280046946,43,50,57,0.82,49,3336.65
20878,SET/9 CHRISTMAS T-LIGHTS SCENTED ,716,0.97,17.371374340121925,76,83,90,0.82,82,867.64
23127,DOLLCRAFT GIRL NICOLE,714,0.97,6.019741533952535,26,33,40,0.82,32,3511.34
21311,SET/4 BIRD MIRROR MAGNETS ,714,0.97,14.817344851217364,65,72,79,0.82,71,496.25
84925F,PSYCHEDELIC WALL THERMOMETER,713,0.97,55.7314991723711,243,250,257,0.82,249,863.03
22220,CAKE STAND LOVEBIRD 2 TIER WHITE,713,0.97,4.844085459034164,21,28,35,0.82,27,6249.95
84051,ASS COLOUR GLOWING TIARAS,712,0.96,24.800051475581444,108,115,121,0.82,114,554.8
37461,FUNKY MONKEY MUG,711,0.96,24.143168995121247,105,112,118,0.82,111,699.15
17109A,FLOWER FAIRY INCENSE LILY,709,0.96,85.78618321600064,374,381,387,0.82,380,333.61
21323,HANGING MEDINA LANTERN LARGE,708,0.96,57.31367326264426,250,257,263,0.82,256,2218.25
21106,CREAM SLICE FLANNEL CHOCOLATE SPOT ,708,0.96,6.106978470095432,27,34,40,0.82,33,2011.8000000000002
85130A,BEADED PEARL HEART WHITE LARGE,708,0.96,11.304928067059894,49,56,62,0.82,55,1165.8
21130,COLOURFUL STANDING GNOME,707,0.96,86.45137494502362,377,384,390,0.82,383,1119.15
20768,GREEN FERN JOURNAL ,706,0.96,18.291742591125544,80,87,93,0.82,86,1368.01
72801C,S/4 ROSE PINK DINNER CANDLES,705,0.96,38.557513122371084,168,175,181,0.82,174,509.01
22903,CALENDAR FAMILY FAVORITES,705,0.96,37.85430273158017,165,172,178,0.82,171,1927.8300000000002
85019B,BLOSSOM  IMAGES NOTEBOOK SET,704,0.95,25.095753134680482,110,117,123,0.81,116,940.0
22496,SET OF 2 ROUND TINS DUTCH CHEESE,703,0.95,6.60233795236846,29,36,42,0.81,35,1805.2900000000002
79341,WILLOW BRANCH LIGHTS.,703,0.95,44.50193503907692,194,201,207,0.81,200,4121.25
72128,COLUMBIAN CANDLE ROUND,702,0.95,21.47498991422014,94,101,107,0.81,100,411.05999999999995
37413,ICON MUG REVOLUTIONARY,701,0.95,19.236356334459504,84,91,97,0.81,90,283.71
21465,PINK FLOWER CROCHET FOOD COVER,698,0.95,16.607849682625588,73,80,86,0.81,79,2467.61
22475,SKULL DESIGN TV DINNER TRAY,698,0.95,9.917851369327211,43,50,56,0.81,49,3092.5
20662,FIRST CLASS HOLIDAY PURSE ,697,0.94,85.25066503745329,372,379,385,0.8,378,394.27000000000004
21710,FOLDING UMBRELLA  PINK/WHITE  SPOT,697,0.94,28.507022834333167,124,131,137,0.8,130,2078.76
23395,BELLE JARDINIERE CUSHION COVER,696,0.94,8.746830411841831,38,45,51,0.8,44,2604.48
21547,CERAMIC BIRDHOUSE CRESTED TIT SMALL,692,0.94,29.739435765403588,130,137,143,0.8,136,1686.0500000000002
23502,PLAYING CARDS VINTAGE DOILEY ,690,0.93,16.759740119968715,73,80,86,0.79,79,838.98
84660C,PINK STITCHED WALL CLOCK,689,0.93,25.093531160887842,110,117,123,0.79,116,778.07
23033,DRAWER KNOB CERAMIC RED,685,0.93,18.755407383537392,82,89,95,0.79,88,952.4499999999999
84934,ASSTD DESIGN POP ART SLIM PEN,684,0.93,74.21835107548293,324,331,337,0.79,330,581.4
37441,ASSORTED WHITE EMBOSSED CHINA MUGS,680,0.92,33.557437138458404,146,152,159,0.78,151,1320.0
23348,CHILDRENS TOY COOKING UTENSIL SET,680,0.92,11.319456254587676,49,55,62,0.78,54,1371.48
21545,CERAMIC BIRDHOUSE BUTTERFLY SMALL,679,0.92,37.156701341015925,162,168,175,0.78,167,1530.0
23435,3 RAFFIA RIBBONS VINTAGE CHRISTMAS,679,0.92,33.87884990061256,148,154,161,0.78,153,608.65
22362,GLASS JAR PEACOCK BATH SALTS,679,0.92,10.591272820206191,46,52,59,0.78,51,1955.93
21794,CLASSIC FRENCH STYLE BASKET NATURAL,678,0.92,6.176957199019689,27,33,40,0.78,32,3233.62
84596J,MIXED NUTS LIGHT GREEN BOWL,678,0.92,17.542312244798552,77,83,90,0.78,82,466.53000000000003
23057,GEMSTONE CHANDELIER T-LIGHT HOLDER,677,0.92,46.58953609931719,203,209,216,0.78,208,1660.99
21612,SET 12 WILDFLOWER BOTANICAL T-LIGHT,676,0.92,11.27293273046899,49,55,62,0.78,54,1912.6000000000001
21276,TWO EMBOSSED HEART MINI DRAWERS,676,0.92,42.08712767330973,184,190,197,0.78,189,1544.2
22290,STANDING METAL RABBIT WITH EGG,675,0.91,45.420202261979895,198,204,211,0.77,203,1206.0
22939,APRON APPLE DELIGHT,675,0.91,9.247179362614528,40,46,53,0.77,45,3242.13
85130C,BEADED CRYSTAL HEART BLUE  LARGE,675,0.91,13.497075706669907,59,65,72,0.77,64,749.11
47591B,SCOTTIES DES CHILD'S APRON,674,0.91,13.37470506639346,58,64,71,0.77,63,1061.7
72819,CUPID DESIGN SCENTED CANDLES,674,0.91,20.54796028026135,90,96,103,0.77,95,1050.8
21306,SET/4 DAISY MIRROR MAGNETS,672,0.91,16.79692532390081,73,79,86,0.77,78,307.39
85188B,PINK METAL SWINGING BUNNY,670,0.91,13.83715782132298,60,66,73,0.77,65,569.5
20849,ZINC HEART LATTICE DOUBLE PLANTER,670,0.91,134.89104778020604,589,595,602,0.77,594,566.1
21316,SMALL CHUNKY GLASS ROMAN  BOWL,670,0.91,33.78566655207229,147,153,160,0.77,152,1011.1400000000001
21482,MUSHROOM BLUE HOT WATER BOTTLE,669,0.91,14.785785215687545,65,71,78,0.77,70,1901.5500000000002
84799,SPRIG LAVENDER ARTIFICIAL FLOWER,668,0.91,18.963345316912456,83,89,96,0.77,88,516.28
21815, STAR  T-LIGHT HOLDER ,667,0.9,9.970020373145127,44,50,57,0.76,49,964.7499999999999
21051,RIBBONS PURSE ,667,0.9,10.628113196774715,46,52,59,0.76,51,1316.63
84969,ASSORTED COLOUR SET 6 TEASPOONS,666,0.9,3.874739403131115,17,23,30,0.76,22,2844.74
22443,GROW YOUR OWN HERBS SET OF 3,666,0.9,5.549242914913016,24,30,37,0.76,29,5088.54
23473,WOODLAND SMALL RED FELT HEART,666,0.9,32.60164007352807,142,148,155,0.76,147,531.6600000000001
21821,GLITTER STAR GARLAND WITH BELLS ,666,0.9,9.303378178299281,41,47,54,0.76,46,2465.1
21562,HAWAIIAN GRASS SKIRT ,664,0.9,15.751949217465755,69,75,82,0.76,74,926.71
23110,PARISIENNE KEY CABINET ,664,0.9,5.7820525918486645,25,31,38,0.76,30,3685.2
21457,2 PICTURE BOOK EGGS EASTER DUCKS,664,0.9,46.51484461148687,203,209,216,0.76,208,665.0
20670,VIP HOLIDAY PURSE,664,0.9,89.30648139439612,390,396,403,0.76,395,296.48
72800A,S/4 BLACK DINNER CANDLE SILVER FLOC,664,0.9,60.284615354871825,263,269,276,0.76,268,684.36
10120,DOGGY RUBBER,664,0.9,13.41344619106286,59,65,72,0.76,64,139.44
84356,POMPOM CURTAIN,661,0.9,13.146278782097486,57,63,70,0.76,62,3161.9500000000003
16202A,PASTEL PINK PHOTO ALBUM ,661,0.9,93.53940283667058,408,414,421,0.76,413,272.0
22168,"ORGANISER WOOD, ANTIQUE WHITE ",660,0.89,5.488145276397367,24,30,36,0.76,29,5476.8
85129D,BEADED CRYSTAL HEART PINK SMALL,659,0.89,7.379591788058127,32,38,44,0.76,37,855.35
21814,HEART T-LIGHT HOLDER ,659,0.89,7.708799467205593,34,40,46,0.76,39,953.15
22763,KEY CABINET MA CAMPAGNE,659,0.89,42.02180439573652,183,189,195,0.76,188,5228.889999999999
20889,JARDIN DE FEMME SCENTED CANDLE,656,0.89,125.37428409012396,547,553,559,0.76,552,392.0
21437,24 HANGING EASTER EGGS FLORAL TUB,655,0.89,31.572673475764443,138,144,150,0.76,143,2225.85
84926A,WAKE UP COCKEREL TILE COASTER,655,0.89,14.972945687609455,65,71,77,0.76,70,270.59
20893,HANGING BAUBLE T-LIGHT HOLDER SMALL,654,0.89,30.290141867128995,132,138,144,0.76,137,1457.5500000000002
21741,COSY SLIPPER SHOES LARGE GREEN,654,0.89,8.065166937898223,35,41,47,0.76,40,1910.1000000000001
84469,ROSE DES PADDED FLOOR CUSHION,653,0.88,37.79346523531222,165,171,177,0.75,170,2090.68
85232D,SET/3 DECOUPAGE STACKING TINS,653,0.88,7.286814186062457,32,38,44,0.75,37,3097.95
84976,RECTANGULAR SHAPED MIRROR,652,0.88,28.168917426155964,123,129,135,0.75,128,656.9
20950,SET/6  ANGEL T-LIGHTS WHITE/GOLD,652,0.88,11.785770110789414,51,57,63,0.75,56,282.96999999999997
21548,CERAMIC BIRDHOUSE FINCH BLUE ROOF,650,0.88,32.11433536803362,140,146,152,0.75,145,1562.15
37482P,CUBIC MUG PINK POLKA DOT,649,0.88,22.328246958614955,97,103,109,0.75,102,628.95
85025C,PINK HEART SHAPE PHOTO FRAME,649,0.88,17.840224563146222,78,84,90,0.75,83,1040.65
20669,RED HEART LUGGAGE TAG,648,0.88,6.407014670018721,28,34,40,0.75,33,807.72
72800C,S/4 PINK DINNER CANDLE SILVER FLOCK,648,0.88,32.30870679185739,141,147,153,0.75,146,859.48
84800L,LARGE WHITE/PINK ROSE ART FLOWER,647,0.88,19.552808297334487,85,91,97,0.75,90,964.4300000000001
35001G,HAND OPEN SHAPE GOLD,645,0.87,22.51994224553292,98,104,110,0.74,103,1886.55
17012A,ORIGAMI VANILLA INCENSE/CANDLE SET ,644,0.87,36.96368459034656,161,167,173,0.74,166,586.6
21709,FOLDING UMBRELLA  CHOC/WHITE  SPOT,644,0.87,36.057422469998734,157,163,169,0.74,162,2617.21
85019A,ROMANTIC IMAGES NOTEBOOK SET,643,0.87,23.92429625338041,104,110,116,0.74,109,893.75
22069, BROWN  PIRATE TREASURE CHEST ,642,0.87,8.860344022809253,39,45,51,0.74,44,922.68
82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",640,0.87,8.493147511235136,37,43,49,0.74,42,567.6
22408,MONEY BOX CONFECTIONERY DESIGN,640,0.87,12.064619493493586,53,59,65,0.74,58,758.85
84625D,WHITE NEWBAROQUE CANDLESTICK CANDLE,640,0.87,14.395056050301536,63,69,75,0.74,68,737.2
22270,HAPPY EASTER HANGING DECORATION,638,0.86,9.502118155080296,41,47,53,0.73,46,2340.66
72800D,S/4 BLUE DINNER CANDLE SILVER FLOCK,638,0.86,32.12585810119751,140,146,152,0.73,145,1005.3
85159B,"WHITE TEA,COFFEE,SUGAR JARS",638,0.86,9.508043153845307,42,48,54,0.73,47,1236.1
22389,PAPERWEIGHT SAVE THE PLANET,636,0.86,15.284162842721116,67,73,79,0.73,72,1190.76
47021G,SET/6 BEAD COASTERS GAUZE BAG GOLD,633,0.86,32.770286337880336,143,149,155,0.73,148,374.15
10123C,HEARTS WRAPPING TAPE ,632,0.86,33.62269296171378,147,153,159,0.73,152,229.36
21812,GARLAND WITH HEARTS AND BELLS,629,0.85,6.339547503012761,28,34,40,0.72,33,3071.55
